% created with mat2arff skript 
% created on: 05-Oct-2018 22:55:22 

@RELATION a 
@ATTRIBUTE var1 NUMERIC
@ATTRIBUTE var2 NUMERIC
@ATTRIBUTE var3 NUMERIC
@ATTRIBUTE var4 NUMERIC
@ATTRIBUTE var5 NUMERIC
@ATTRIBUTE var6 NUMERIC
@ATTRIBUTE var7 NUMERIC
@ATTRIBUTE var8 NUMERIC
@ATTRIBUTE var9 NUMERIC
@ATTRIBUTE var10 NUMERIC
@ATTRIBUTE var11 NUMERIC
@ATTRIBUTE var12 NUMERIC
@ATTRIBUTE var13 NUMERIC
@ATTRIBUTE var14 NUMERIC
@ATTRIBUTE var15 NUMERIC
@ATTRIBUTE var16 NUMERIC
@ATTRIBUTE var17 NUMERIC
@ATTRIBUTE var18 NUMERIC
@ATTRIBUTE var19 NUMERIC
@ATTRIBUTE var20 NUMERIC
@ATTRIBUTE var21 NUMERIC
@ATTRIBUTE var22 NUMERIC
@ATTRIBUTE var23 NUMERIC
@ATTRIBUTE var24 NUMERIC
@ATTRIBUTE var25 NUMERIC
@ATTRIBUTE var26 NUMERIC
@ATTRIBUTE var27 NUMERIC
@ATTRIBUTE var28 NUMERIC
@ATTRIBUTE var29 NUMERIC
@ATTRIBUTE var30 NUMERIC
@ATTRIBUTE var31 NUMERIC
@ATTRIBUTE var32 NUMERIC
@ATTRIBUTE var33 NUMERIC
@ATTRIBUTE var34 NUMERIC
@ATTRIBUTE var35 NUMERIC
@ATTRIBUTE var36 NUMERIC
@ATTRIBUTE var37 NUMERIC
@ATTRIBUTE var38 NUMERIC
@ATTRIBUTE var39 NUMERIC
@ATTRIBUTE var40 NUMERIC
@ATTRIBUTE var41 NUMERIC
@ATTRIBUTE var42 NUMERIC
@ATTRIBUTE var43 NUMERIC
@ATTRIBUTE var44 NUMERIC
@ATTRIBUTE var45 NUMERIC
@ATTRIBUTE var46 NUMERIC
@ATTRIBUTE var47 NUMERIC
@ATTRIBUTE var48 NUMERIC
@ATTRIBUTE var49 NUMERIC
@ATTRIBUTE var50 NUMERIC
@ATTRIBUTE var51 NUMERIC
@ATTRIBUTE var52 NUMERIC
@ATTRIBUTE var53 NUMERIC
@ATTRIBUTE var54 NUMERIC
@ATTRIBUTE var55 NUMERIC
@ATTRIBUTE var56 NUMERIC
@ATTRIBUTE var57 NUMERIC
@ATTRIBUTE var58 NUMERIC
@ATTRIBUTE var59 NUMERIC
@ATTRIBUTE class {0,1} 
@DATA 
6.024371e-02,1.436640e-02,1.845738e-03,1.606871e-02,2.355804e-03,1.855482e-02,2.424982e-03,1.512757e-02,1.741026e-03,6.115324e-03,6.993052e-03,7.685164e-03,7.942000e-03,8.828716e-03,8.296448e-03,5.544420e-03,4.877912e-03,1.604268e-02,7.770256e-03,1.360527e-02,7.510909e-03,2.089272e-02,6.318780e-03,7.716702e-03,4.196396e-03,1.718736e-02,1.127502e-02,1.097267e-02,1.710318e-02,1.584691e-02,7.196453e-03,5.150819e-03,1.127323e-02,1.859198e-02,7.571906e-03,1.949991e-02,1.300772e-02,1.490334e-02,4.216514e-03,1.109506e-02,1.037819e-02,1.115623e-02,1.163950e-02,1.334363e-02,1.257233e-02,7.581644e-03,7.058500e-03,9.280920e-03,1.032081e-02,1.277357e-02,1.241888e-02,1.286447e-02,1.055830e-02,8.518645e-03,9.945910e-03,9.915581e-03,1.085103e-02,9.816405e-01,1.599415e-01,0
2.565468e-02,9.071777e-03,1.192785e-03,7.449027e-03,7.424885e-04,6.849479e-03,8.030640e-04,7.143437e-03,1.050146e-03,4.811018e-03,4.571951e-03,3.752778e-03,3.171220e-03,2.855981e-03,3.296031e-03,4.489650e-03,4.737949e-03,1.055534e-02,5.483280e-03,1.047840e-02,3.097268e-03,5.903863e-03,4.977713e-03,1.376939e-02,6.054239e-03,9.054121e-03,1.316775e-02,7.905599e-03,4.334331e-03,6.365838e-03,1.318395e-02,1.390505e-02,1.093367e-02,1.392070e-02,6.456063e-03,8.536427e-03,3.252841e-03,1.270815e-02,8.715600e-03,1.508062e-02,6.091447e-03,6.177268e-03,5.246805e-03,4.492080e-03,4.912599e-03,7.236073e-03,7.798776e-03,7.247268e-03,6.792543e-03,5.199581e-03,4.711240e-03,4.794193e-03,4.625120e-03,6.613141e-03,5.926227e-03,6.993604e-03,4.679265e-03,9.953663e-01,7.363205e-02,0
2.773535e-02,6.783566e-03,7.442979e-04,8.010137e-03,1.374629e-03,1.046831e-02,1.172162e-03,7.370815e-03,7.033458e-04,2.630500e-03,3.350859e-03,4.679443e-03,5.174838e-03,5.229188e-03,4.222111e-03,2.726686e-03,2.347607e-03,7.628245e-03,4.701737e-03,1.111401e-02,6.426077e-03,1.249623e-02,3.849268e-03,4.720359e-03,2.390523e-03,8.486849e-03,8.995816e-03,1.048580e-02,1.296462e-02,9.225984e-03,4.647010e-03,3.812780e-03,5.180089e-03,1.232762e-02,6.449616e-03,1.641247e-02,7.602250e-03,9.496185e-03,2.635314e-03,6.784193e-03,4.414134e-03,7.112140e-03,8.082697e-03,8.019265e-03,6.906324e-03,4.038098e-03,3.715140e-03,4.523990e-03,5.185565e-03,8.281781e-03,6.614936e-03,7.425156e-03,4.714681e-03,4.431742e-03,4.589815e-03,5.191377e-03,5.242073e-03,9.951264e-01,7.908355e-02,1
3.115742e-02,1.169923e-02,8.929856e-04,9.754979e-03,7.763498e-04,1.107232e-02,8.798857e-04,1.071505e-02,1.007280e-03,3.927910e-03,3.566395e-03,3.261609e-03,3.113207e-03,3.405067e-03,3.666962e-03,4.046165e-03,4.158626e-03,1.190055e-02,4.236214e-03,1.151121e-02,3.064685e-03,9.675565e-03,4.652036e-03,1.513944e-02,5.237105e-03,9.358346e-03,1.091078e-02,8.303653e-03,5.471745e-03,7.471072e-03,1.161290e-02,1.483459e-02,1.147725e-02,1.537592e-02,5.692955e-03,1.286573e-02,3.793235e-03,1.721863e-02,7.748632e-03,1.818920e-02,5.519432e-03,6.622058e-03,6.775632e-03,6.881292e-03,7.006650e-03,8.093989e-03,8.367731e-03,7.630684e-03,6.862937e-03,9.634730e-03,5.913707e-03,1.084444e-02,5.366995e-03,1.130352e-02,6.019191e-03,1.040287e-02,5.089580e-03,9.920595e-01,1.028593e-01,1
2.659256e-02,8.833557e-03,7.571564e-04,9.146667e-03,9.150175e-04,1.013864e-02,9.380829e-04,9.097025e-03,7.773478e-04,3.156217e-03,3.318610e-03,3.740825e-03,4.446826e-03,4.345658e-03,3.924567e-03,3.184580e-03,2.949245e-03,1.066342e-02,4.159694e-03,1.352917e-02,5.692746e-03,1.467772e-02,4.336102e-03,8.830641e-03,3.167633e-03,9.241879e-03,1.061582e-02,1.426427e-02,1.595109e-02,1.019073e-02,7.233595e-03,5.813071e-03,7.425805e-03,1.421776e-02,6.919391e-03,1.866787e-02,7.312405e-03,1.431782e-02,3.862174e-03,1.173930e-02,5.132811e-03,7.027996e-03,8.389566e-03,8.543193e-03,7.663210e-03,6.198040e-03,6.101163e-03,6.390419e-03,6.506422e-03,9.766468e-03,5.505266e-03,9.996502e-03,4.688664e-03,8.117369e-03,4.945781e-03,8.581211e-03,4.956357e-03,9.936635e-01,8.952803e-02,0
7.126008e-02,2.323141e-02,2.486986e-03,1.873594e-02,1.837123e-03,1.889506e-02,1.687655e-03,1.881056e-02,2.696425e-03,8.172392e-03,8.285087e-03,7.241565e-03,6.013156e-03,5.366388e-03,6.242581e-03,9.470695e-03,9.619207e-03,1.679572e-02,9.214351e-03,1.499591e-02,3.831259e-03,1.059371e-02,7.778596e-03,2.311656e-02,7.720931e-03,1.478504e-02,1.744028e-02,8.154181e-03,6.156340e-03,1.088623e-02,1.830231e-02,1.656401e-02,1.286069e-02,2.421472e-02,8.201784e-03,1.137705e-02,5.194361e-03,2.134396e-02,1.256786e-02,2.177504e-02,8.857857e-03,1.174332e-02,1.021742e-02,8.822835e-03,9.813583e-03,1.542858e-02,1.573417e-02,1.289453e-02,1.286056e-02,1.298042e-02,1.232060e-02,1.184393e-02,1.246520e-02,1.784639e-02,1.544362e-02,1.607685e-02,1.208841e-02,9.716575e-01,2.025522e-01,0
6.853645e-02,1.676613e-02,1.812309e-03,1.920327e-02,2.566063e-03,2.337983e-02,2.752455e-03,1.767160e-02,1.528305e-03,5.926846e-03,7.289466e-03,8.885096e-03,9.048223e-03,9.940892e-03,9.443660e-03,5.722398e-03,4.880356e-03,1.496162e-02,9.043782e-03,1.813221e-02,8.619662e-03,2.332028e-02,7.863105e-03,9.579559e-03,3.644506e-03,1.684290e-02,1.412617e-02,1.379811e-02,1.760580e-02,1.793514e-02,9.890844e-03,5.575364e-03,8.124471e-03,2.399153e-02,9.335849e-03,2.445450e-02,1.276944e-02,2.060276e-02,4.924818e-03,1.106653e-02,8.254965e-03,1.369724e-02,1.462551e-02,1.639930e-02,1.534887e-02,8.701909e-03,8.078966e-03,9.926767e-03,1.159294e-02,1.747081e-02,1.478276e-02,1.798758e-02,1.172376e-02,1.054476e-02,1.121983e-02,1.223725e-02,1.244486e-02,9.735162e-01,1.943133e-01,0
2.653786e-02,1.002456e-02,1.339934e-03,7.815911e-03,7.528682e-04,6.991053e-03,8.133204e-04,7.167774e-03,1.230515e-03,5.783924e-03,5.030865e-03,3.579247e-03,3.172333e-03,2.766898e-03,2.970065e-03,4.747899e-03,5.622480e-03,1.169852e-02,5.399946e-03,8.970630e-03,2.888754e-03,5.568165e-03,4.675172e-03,1.483102e-02,6.943627e-03,9.097633e-03,1.079359e-02,6.620299e-03,4.420954e-03,5.825670e-03,1.187594e-02,1.506180e-02,1.155756e-02,1.288944e-02,5.690968e-03,7.670538e-03,3.098800e-03,1.109991e-02,9.407693e-03,1.701015e-02,6.726813e-03,5.475146e-03,4.867184e-03,4.582477e-03,4.597257e-03,7.405316e-03,8.736406e-03,8.535782e-03,7.499292e-03,4.740147e-03,4.884210e-03,4.575179e-03,4.782856e-03,7.016789e-03,6.736694e-03,7.761514e-03,4.827052e-03,9.952139e-01,7.493177e-02,1
2.644330e-02,6.264142e-03,7.614734e-04,7.418701e-03,1.384733e-03,9.222252e-03,1.244172e-03,7.213029e-03,7.081495e-04,2.685752e-03,3.076195e-03,4.295931e-03,5.062593e-03,5.137648e-03,4.205751e-03,2.875502e-03,2.589896e-03,7.405279e-03,4.678546e-03,1.044940e-02,6.082596e-03,1.260408e-02,3.812778e-03,5.045321e-03,2.595054e-03,8.096306e-03,8.106323e-03,9.911436e-03,1.195928e-02,9.355054e-03,5.072061e-03,3.670613e-03,5.397117e-03,1.123524e-02,6.029627e-03,1.516496e-02,7.610396e-03,9.419709e-03,2.901896e-03,6.610293e-03,4.536852e-03,6.801304e-03,7.479136e-03,7.863041e-03,6.756652e-03,4.322975e-03,3.922286e-03,4.318532e-03,4.909141e-03,7.183403e-03,5.977189e-03,6.846356e-03,4.567169e-03,4.110499e-03,4.209086e-03,4.518090e-03,4.996383e-03,9.957690e-01,7.279337e-02,0
1.934486e-02,6.783742e-03,9.350927e-04,5.520247e-03,5.564582e-04,4.762236e-03,5.280400e-04,5.005670e-03,7.480061e-04,3.721241e-03,3.249939e-03,2.415107e-03,2.037385e-03,1.836301e-03,1.956123e-03,2.943167e-03,3.608365e-03,8.409299e-03,3.302283e-03,5.239794e-03,1.949861e-03,3.618156e-03,2.362322e-03,7.775024e-03,4.486020e-03,6.015223e-03,6.093602e-03,4.120330e-03,2.994715e-03,3.434964e-03,5.639061e-03,8.720769e-03,8.325548e-03,8.184508e-03,3.280201e-03,5.100542e-03,2.017617e-03,6.252950e-03,4.682851e-03,1.129879e-02,4.820426e-03,3.528456e-03,3.341248e-03,2.892979e-03,2.892270e-03,4.459225e-03,5.299587e-03,5.678325e-03,5.118019e-03,3.293610e-03,3.153507e-03,2.927466e-03,3.366274e-03,4.675833e-03,4.645647e-03,5.263764e-03,3.626687e-03,9.977213e-01,5.381988e-02,0
2.064761e-02,5.352020e-03,5.652656e-04,6.545837e-03,1.081500e-03,7.780876e-03,7.993694e-04,5.373562e-03,5.296326e-04,2.328931e-03,2.571834e-03,4.100634e-03,4.640073e-03,3.782743e-03,3.105730e-03,2.089122e-03,1.982189e-03,6.042998e-03,3.739497e-03,1.083998e-02,5.305101e-03,8.330518e-03,2.611894e-03,4.350313e-03,2.083178e-03,6.328259e-03,7.316154e-03,1.082673e-02,9.012082e-03,6.259645e-03,4.101284e-03,3.455760e-03,4.616426e-03,9.585227e-03,6.233444e-03,1.375879e-02,5.146670e-03,6.960759e-03,2.497413e-03,6.271429e-03,3.419099e-03,6.285759e-03,6.960084e-03,5.809940e-03,4.732358e-03,3.141268e-03,3.039552e-03,3.658823e-03,4.061445e-03,6.741528e-03,5.018045e-03,5.152805e-03,3.603125e-03,3.360725e-03,3.440329e-03,3.794422e-03,4.158033e-03,9.971195e-01,5.994272e-02,1
8.878080e-03,4.289074e-03,3.375559e-04,3.955769e-03,1.847409e-04,3.226823e-03,1.282360e-04,3.548040e-03,2.663550e-04,1.771012e-03,1.500622e-03,9.481785e-04,8.005633e-04,6.332844e-04,6.361924e-04,1.025052e-03,1.400963e-03,7.990116e-03,1.479230e-03,4.709868e-03,8.242803e-04,3.155964e-03,7.201532e-04,6.029516e-03,3.431966e-03,4.603670e-03,3.333855e-03,2.825448e-03,1.785811e-03,1.474152e-03,2.491715e-03,8.350070e-03,8.355754e-03,7.394690e-03,1.748429e-03,6.192511e-03,7.454756e-04,5.335080e-03,2.214020e-03,1.283274e-02,3.722303e-03,2.470805e-03,2.390160e-03,1.875275e-03,1.867344e-03,2.772162e-03,3.428708e-03,3.877511e-03,3.355601e-03,4.184842e-03,1.303669e-03,3.896959e-03,1.404501e-03,5.020233e-03,1.785770e-03,5.627734e-03,1.639629e-03,9.989163e-01,3.475942e-02,1
1.224767e-02,4.192385e-03,3.250718e-04,4.828666e-03,5.328660e-04,5.368348e-03,3.957535e-04,4.312648e-03,2.840296e-04,1.439232e-03,1.643687e-03,2.049929e-03,2.440256e-03,1.949204e-03,1.518494e-03,1.246523e-03,1.267225e-03,6.233266e-03,2.485276e-03,7.962306e-03,4.288063e-03,7.260241e-03,1.373007e-03,4.220932e-03,1.643458e-03,5.539658e-03,5.946762e-03,9.106798e-03,1.041558e-02,4.040870e-03,2.554449e-03,3.043391e-03,4.489119e-03,9.123146e-03,3.836237e-03,1.413271e-02,3.317372e-03,6.080339e-03,1.568319e-03,7.205862e-03,2.706746e-03,4.074625e-03,4.553517e-03,4.381534e-03,3.508440e-03,2.717935e-03,2.867976e-03,3.315703e-03,3.553754e-03,5.760163e-03,2.665293e-03,5.083180e-03,2.182253e-03,4.222935e-03,2.081731e-03,4.477683e-03,2.452960e-03,9.983183e-01,4.417487e-02,0
2.946465e-02,1.004985e-02,1.370462e-03,8.227855e-03,1.030383e-03,7.964938e-03,9.153187e-04,7.504979e-03,1.287652e-03,5.207256e-03,4.768682e-03,4.022411e-03,3.488635e-03,3.158147e-03,3.348196e-03,4.590654e-03,4.808841e-03,1.058104e-02,5.650894e-03,9.274649e-03,3.050546e-03,6.123799e-03,4.693484e-03,1.219215e-02,5.750366e-03,1.029976e-02,1.106346e-02,6.507751e-03,5.067325e-03,6.628681e-03,1.132583e-02,1.186556e-02,1.072880e-02,1.384157e-02,5.724466e-03,8.031650e-03,3.545788e-03,1.162942e-02,7.644974e-03,1.444576e-02,6.391102e-03,6.165790e-03,5.594937e-03,4.752300e-03,4.764858e-03,6.949443e-03,7.605629e-03,7.859766e-03,7.150947e-03,5.437518e-03,5.371390e-03,5.068403e-03,5.111765e-03,6.683572e-03,6.728991e-03,7.555874e-03,5.496781e-03,9.946419e-01,8.252878e-02,1
3.367234e-02,8.701896e-03,1.123136e-03,9.515248e-03,1.587374e-03,1.143551e-02,1.409185e-03,8.864476e-03,9.871371e-04,3.673721e-03,4.379029e-03,5.350923e-03,5.810925e-03,5.411570e-03,5.257456e-03,3.696036e-03,3.508966e-03,9.645154e-03,6.154965e-03,1.271407e-02,6.489896e-03,1.351253e-02,5.240058e-03,7.078187e-03,3.305236e-03,1.164870e-02,1.173749e-02,1.243693e-02,1.199831e-02,1.189012e-02,7.474700e-03,5.003387e-03,6.667457e-03,1.582739e-02,7.619853e-03,1.670571e-02,7.879426e-03,1.306578e-02,3.916979e-03,8.883781e-03,5.620120e-03,8.008112e-03,8.983282e-03,8.666679e-03,7.934812e-03,5.515286e-03,5.285330e-03,6.114596e-03,6.637319e-03,8.845767e-03,7.650936e-03,8.301061e-03,5.962728e-03,5.712971e-03,5.904844e-03,6.684728e-03,5.859075e-03,9.930141e-01,9.501321e-02,0
4.950693e-02,1.652122e-02,1.991786e-03,1.349929e-02,1.488537e-03,1.287185e-02,1.375380e-03,1.355859e-02,2.002452e-03,7.420586e-03,6.891656e-03,5.702730e-03,5.224308e-03,4.555923e-03,5.006974e-03,7.488425e-03,8.006408e-03,1.371874e-02,6.856611e-03,1.501545e-02,4.444208e-03,8.501920e-03,6.511057e-03,2.096319e-02,8.526566e-03,1.130910e-02,1.551565e-02,1.189243e-02,5.983092e-03,8.016189e-03,1.689048e-02,1.949847e-02,1.305612e-02,1.770399e-02,9.330696e-03,1.196990e-02,4.623384e-03,1.716484e-02,1.300968e-02,2.303299e-02,7.764522e-03,9.241177e-03,8.672273e-03,7.154942e-03,7.584746e-03,1.213467e-02,1.315705e-02,1.106378e-02,1.052484e-02,8.883831e-03,8.458302e-03,8.516370e-03,9.070103e-03,1.240662e-02,1.053900e-02,1.219571e-02,9.007364e-03,9.854766e-01,1.394411e-01,0
4.899901e-02,1.393549e-02,1.493149e-03,1.313815e-02,1.948166e-03,1.736511e-02,2.088659e-03,1.310537e-02,1.398127e-03,5.423704e-03,6.294781e-03,6.600219e-03,7.377186e-03,8.191004e-03,7.654238e-03,5.046290e-03,4.577266e-03,1.576928e-02,7.778338e-03,1.548302e-02,8.083696e-03,2.204939e-02,7.114089e-03,9.490376e-03,4.052185e-03,1.745249e-02,1.387375e-02,1.357434e-02,1.923012e-02,1.861027e-02,1.021588e-02,6.417922e-03,1.006976e-02,2.099439e-02,8.671920e-03,2.227234e-02,1.344732e-02,1.965731e-02,5.085747e-03,1.247174e-02,9.319848e-03,1.075047e-02,1.179407e-02,1.401464e-02,1.288739e-02,7.886304e-03,7.496911e-03,9.111624e-03,1.000931e-02,1.269749e-02,1.134279e-02,1.321120e-02,8.381275e-03,9.337343e-03,8.728164e-03,1.047241e-02,8.527845e-03,9.845973e-01,1.429231e-01,1
2.565315e-02,8.086661e-03,1.268475e-03,7.905560e-03,7.536297e-04,5.633499e-03,6.839093e-04,6.955093e-03,1.100633e-03,4.820366e-03,4.279344e-03,2.997004e-03,2.666069e-03,2.287973e-03,2.511154e-03,3.542358e-03,4.251113e-03,1.035970e-02,3.553103e-03,6.000805e-03,2.627247e-03,4.886257e-03,2.691977e-03,8.543391e-03,6.423855e-03,7.037206e-03,5.826068e-03,5.187186e-03,4.750519e-03,4.218829e-03,5.505394e-03,1.094800e-02,1.182336e-02,8.438629e-03,3.439305e-03,7.391792e-03,2.769868e-03,6.612243e-03,5.273976e-03,1.576208e-02,6.125423e-03,4.517664e-03,3.889516e-03,3.586456e-03,3.540355e-03,5.232003e-03,6.286600e-03,7.353724e-03,6.155449e-03,4.055768e-03,3.857947e-03,3.812401e-03,5.006490e-03,5.728317e-03,5.268468e-03,6.933210e-03,5.483986e-03,9.962670e-01,6.928967e-02,0
2.402302e-02,5.582015e-03,7.058630e-04,6.921140e-03,1.204986e-03,7.832071e-03,1.154943e-03,6.298786e-03,6.436292e-04,2.503532e-03,2.707644e-03,3.870439e-03,4.293120e-03,3.921023e-03,3.260457e-03,2.257533e-03,2.231895e-03,5.872451e-03,3.671244e-03,9.475837e-03,5.656010e-03,8.516093e-03,2.670483e-03,4.386003e-03,2.432151e-03,5.761842e-03,6.953584e-03,1.126549e-02,9.886952e-03,5.954365e-03,3.955080e-03,3.858387e-03,4.772664e-03,8.181459e-03,5.708715e-03,1.365530e-02,5.047165e-03,6.377520e-03,2.418176e-03,6.406833e-03,3.514375e-03,5.799714e-03,6.539741e-03,6.044867e-03,5.065430e-03,3.391195e-03,3.294842e-03,3.700485e-03,4.103350e-03,6.496167e-03,5.143650e-03,5.800413e-03,4.347242e-03,3.529275e-03,3.596896e-03,3.925537e-03,4.753376e-03,9.967245e-01,6.510872e-02,1
3.180003e-02,1.050101e-02,1.356369e-03,8.792960e-03,1.025235e-03,7.857649e-03,9.983241e-04,8.588650e-03,1.292589e-03,4.748754e-03,4.525790e-03,3.776299e-03,3.298050e-03,2.887587e-03,3.303313e-03,4.775552e-03,4.990883e-03,9.601974e-03,4.947623e-03,8.613294e-03,2.786314e-03,5.537295e-03,4.387125e-03,1.255018e-02,5.179736e-03,8.260553e-03,9.679194e-03,5.853652e-03,3.790184e-03,5.519991e-03,1.066834e-02,1.061353e-02,8.332209e-03,1.192636e-02,5.242461e-03,7.236932e-03,3.135856e-03,1.084141e-02,7.643456e-03,1.353944e-02,5.576412e-03,5.764642e-03,5.235719e-03,4.503361e-03,4.898174e-03,7.555270e-03,8.145525e-03,7.199607e-03,6.798632e-03,5.756042e-03,5.012414e-03,4.941899e-03,5.608197e-03,7.590957e-03,6.655918e-03,7.746133e-03,5.851232e-03,9.943145e-01,8.737724e-02,0
2.864279e-02,7.034419e-03,9.876962e-04,7.854719e-03,1.129837e-03,8.949230e-03,1.198970e-03,8.053305e-03,9.283755e-04,3.400731e-03,3.952418e-03,4.123574e-03,4.256397e-03,4.537560e-03,4.540976e-03,3.476478e-03,2.951029e-03,9.074724e-03,5.056352e-03,9.383510e-03,4.690265e-03,1.185259e-02,4.722612e-03,6.028969e-03,2.887241e-03,1.108821e-02,8.428777e-03,7.819795e-03,1.028375e-02,1.120503e-02,6.634144e-03,4.437578e-03,6.534052e-03,1.248924e-02,5.472857e-03,1.218726e-02,7.059684e-03,1.175603e-02,3.437597e-03,7.857280e-03,5.713311e-03,6.356751e-03,6.436855e-03,7.102963e-03,7.114880e-03,4.891482e-03,4.502437e-03,5.379697e-03,6.006381e-03,6.759631e-03,5.720577e-03,7.190034e-03,5.347401e-03,5.222223e-03,4.644292e-03,5.659936e-03,5.286940e-03,9.951273e-01,7.943302e-02,1
6.198704e-02,1.692530e-02,2.243653e-03,1.853532e-02,1.931081e-03,1.368402e-02,1.621745e-03,1.805961e-02,2.285384e-03,6.940218e-03,7.163035e-03,7.401266e-03,5.681677e-03,4.516857e-03,5.344478e-03,8.610114e-03,8.100259e-03,1.186215e-02,6.872187e-03,1.792879e-02,4.234224e-03,8.094375e-03,6.470775e-03,2.333149e-02,7.382659e-03,8.952845e-03,1.746096e-02,1.238680e-02,5.659669e-03,7.226756e-03,1.776202e-02,1.916683e-02,1.000149e-02,1.764072e-02,1.138587e-02,1.155160e-02,4.265436e-03,1.629999e-02,1.478920e-02,1.873139e-02,6.318099e-03,1.144837e-02,9.496705e-03,7.048890e-03,7.928162e-03,1.364358e-02,1.320573e-02,1.044502e-02,1.029099e-02,1.088647e-02,8.849577e-03,9.600458e-03,1.261385e-02,1.360762e-02,1.100871e-02,1.269821e-02,1.273194e-02,9.801711e-01,1.667127e-01,0
5.308821e-02,1.203482e-02,1.635465e-03,1.536779e-02,1.800965e-03,1.404225e-02,2.013902e-03,1.452573e-02,1.296455e-03,4.878934e-03,6.227927e-03,5.783651e-03,5.521710e-03,6.676756e-03,6.979951e-03,4.729561e-03,3.850965e-03,1.366281e-02,5.891627e-03,1.012107e-02,5.675681e-03,1.794538e-02,5.374910e-03,6.700140e-03,3.706510e-03,1.314373e-02,8.078702e-03,9.254217e-03,1.417021e-02,1.444750e-02,6.142995e-03,5.007604e-03,9.145676e-03,1.464620e-02,5.423559e-03,1.500301e-02,1.099583e-02,1.321153e-02,3.600657e-03,1.007733e-02,8.694853e-03,8.634213e-03,8.313925e-03,1.064373e-02,1.113484e-02,6.615353e-03,6.117657e-03,8.254172e-03,9.465941e-03,1.014031e-02,9.546008e-03,1.111197e-02,1.011160e-02,7.975432e-03,7.998064e-03,9.339827e-03,1.076221e-02,9.859433e-01,1.416668e-01,1
2.095729e-02,8.065321e-03,8.510015e-04,7.163130e-03,4.766637e-04,5.387945e-03,4.374336e-04,6.769088e-03,7.789594e-04,3.741759e-03,3.059282e-03,2.099881e-03,1.896056e-03,1.717046e-03,1.728222e-03,2.764045e-03,3.757077e-03,1.045681e-02,2.453806e-03,5.419455e-03,1.777565e-03,4.424186e-03,1.698728e-03,8.860940e-03,6.284171e-03,6.367670e-03,4.500029e-03,3.959417e-03,3.325053e-03,3.077129e-03,4.340008e-03,1.364149e-02,1.354703e-02,8.210312e-03,2.722458e-03,6.642816e-03,1.993244e-03,6.489341e-03,4.547794e-03,1.922117e-02,5.392913e-03,3.725155e-03,3.658743e-03,3.210001e-03,3.283800e-03,4.992802e-03,6.405940e-03,6.900479e-03,5.765461e-03,4.834227e-03,3.197000e-03,4.565610e-03,3.862218e-03,7.020777e-03,4.773502e-03,7.699352e-03,4.189483e-03,9.963852e-01,6.894872e-02,1
2.564794e-02,6.584373e-03,7.504585e-04,7.577379e-03,1.034674e-03,9.040852e-03,1.013556e-03,6.808353e-03,6.357558e-04,2.437408e-03,2.781810e-03,4.006368e-03,4.290968e-03,4.320884e-03,3.627228e-03,2.438200e-03,2.227374e-03,6.249773e-03,3.957985e-03,1.035331e-02,5.191082e-03,8.895596e-03,2.826591e-03,4.826600e-03,2.104014e-03,6.432606e-03,9.017915e-03,1.024182e-02,9.505678e-03,5.974520e-03,4.515830e-03,3.457134e-03,4.606975e-03,1.031242e-02,6.220525e-03,1.371117e-02,5.136959e-03,7.380181e-03,2.626110e-03,6.126870e-03,3.558580e-03,6.520350e-03,6.943800e-03,6.273042e-03,5.508180e-03,3.930785e-03,3.627490e-03,4.120329e-03,4.471498e-03,6.803508e-03,5.944910e-03,6.226403e-03,4.497884e-03,4.232394e-03,4.336888e-03,4.635260e-03,4.938667e-03,9.960018e-01,7.327102e-02,0
4.731864e-02,1.522446e-02,1.834507e-03,1.320195e-02,1.562137e-03,1.355432e-02,1.456471e-03,1.298338e-02,1.882346e-03,6.868260e-03,6.419588e-03,6.654575e-03,6.076272e-03,5.353838e-03,5.641337e-03,6.960543e-03,7.418605e-03,1.511636e-02,8.495725e-03,1.864140e-02,4.680046e-03,1.053344e-02,7.505446e-03,2.120074e-02,8.049514e-03,1.458734e-02,2.176444e-02,1.192708e-02,7.968928e-03,1.102494e-02,1.973668e-02,1.954218e-02,1.573836e-02,2.311801e-02,1.125711e-02,1.443293e-02,5.843592e-03,2.042283e-02,1.293944e-02,2.239506e-02,8.311196e-03,1.112574e-02,1.019423e-02,8.454257e-03,8.683112e-03,1.199831e-02,1.247699e-02,1.057363e-02,1.004332e-02,1.059186e-02,9.253217e-03,9.807345e-03,8.262671e-03,1.211200e-02,1.008692e-02,1.167665e-02,8.713104e-03,9.853068e-01,1.366560e-01,1
