Payment_Date,Payment_Total
2018-05-13 09:00:00,4526.331
2018-05-13 10:00:00,7077.20281
2018-05-13 11:00:00,10316.78915
2018-05-13 12:00:00,15290.217265
2018-05-13 13:00:00,14682.683075
2018-05-13 14:00:00,15771.16302
2018-05-13 15:00:00,12668.629885
2018-05-13 16:00:00,12280.90796
2018-05-13 17:00:00,13974.49433
2018-05-13 18:00:00,12818.399445
2018-05-13 19:00:00,15732.838925
2018-05-13 20:00:00,15945.268305
2018-05-13 21:00:00,21169.10823
2018-05-13 22:00:00,24334.174685
2018-05-13 23:00:00,30115.69561
2018-05-14 00:00:00,14021.950575
2018-05-14 01:00:00,7792.974885
2018-05-14 02:00:00,4085.524615
2018-05-14 03:00:00,761.368885
2018-05-14 04:00:00,524.917615
2018-05-14 05:00:00,369.6675
2018-05-14 06:00:00,214.3025
2018-05-14 07:00:00,1303.96177
2018-05-14 08:00:00,2969.829046
2018-05-14 09:00:00,4599.103115
2018-05-14 10:00:00,8725.234115
2018-05-14 11:00:00,7681.505155
2018-05-14 12:00:00,7814.704595
2018-05-14 13:00:00,10394.828035
2018-05-14 14:00:00,9142.937
2018-05-14 15:00:00,10651.195005
2018-05-14 16:00:00,10406.373575
2018-05-14 17:00:00,8759.9693705
2018-05-14 18:00:00,10499.080825
2018-05-14 19:00:00,8833.495805
2018-05-14 20:00:00,8025.9888855
2018-05-14 21:00:00,13417.338305
2018-05-14 22:00:00,15580.4622
2018-05-14 23:00:00,14031.95615
2018-05-15 00:00:00,7663.58827
2018-05-15 01:00:00,5233.834
2018-05-15 02:00:00,1987.47623
2018-05-15 03:00:00,814.5795
2018-05-15 04:00:00,528.195
2018-05-15 05:00:00,107.939115
2018-05-15 06:00:00,650.900115
2018-05-15 07:00:00,695.3475
2018-05-15 08:00:00,4189.530845
2018-05-15 09:00:00,5389.22913
2018-05-15 10:00:00,8515.106
2018-05-15 11:00:00,8401.624575
2018-05-15 12:00:00,10295.9615
2018-05-15 13:00:00,10035.211305
2018-05-15 14:00:00,10444.933535
2018-05-15 15:00:00,10971.380075
2018-05-15 16:00:00,8978.407006
2018-05-15 17:00:00,7208.79432
2018-05-15 18:00:00,9133.737345
2018-05-15 19:00:00,9468.927845
2018-05-15 20:00:00,11652.651345
2018-05-15 21:00:00,13018.74819
2018-05-15 22:00:00,14712.79065
2018-05-15 23:00:00,17203.95676
2018-05-16 00:00:00,9379.80411
2018-05-16 01:00:00,5306.05423
2018-05-16 02:00:00,2145.238865
2018-05-16 03:00:00,2995.47446
2018-05-16 04:00:00,2940.941115
2018-05-16 05:00:00,757.712115
2018-05-16 06:00:00,169.2915
2018-05-16 07:00:00,1240.033385
2018-05-16 08:00:00,2657.891891
2018-05-16 09:00:00,6864.842085
2018-05-16 10:00:00,10822.37492
2018-05-16 11:00:00,12362.047015
2018-05-16 12:00:00,12445.818305
2018-05-16 13:00:00,12091.2058
2018-05-16 14:00:00,12099.549395
2018-05-16 15:00:00,9517.21761
2018-05-16 16:00:00,9870.785455
2018-05-16 17:00:00,12367.77298
2018-05-16 18:00:00,10270.178845
2018-05-16 19:00:00,6689.88373
2018-05-16 20:00:00,4991.495305
2018-05-16 21:00:00,10520.350696
2018-05-16 22:00:00,15894.570785
2018-05-16 23:00:00,17556.982265
2018-05-17 00:00:00,13301.99204
2018-05-17 01:00:00,6733.112299
2018-05-17 02:00:00,3170.043425
2018-05-17 03:00:00,3166.51373
2018-05-17 04:00:00,3075.30746
2018-05-17 05:00:00,1495.920115
2018-05-17 06:00:00,371.09373
2018-05-17 07:00:00,1070.753385
2018-05-17 08:00:00,3631.964845
2018-05-17 09:00:00,7466.674345
2018-05-17 10:00:00,10026.19519
2018-05-17 11:00:00,11668.109645
2018-05-17 12:00:00,15276.026035
2018-05-17 13:00:00,10658.00473
2018-05-17 14:00:00,12576.4120405
2018-05-17 15:00:00,14505.870345
2018-05-17 16:00:00,10523.109385
2018-05-17 17:00:00,6557.829966
2018-05-17 18:00:00,8473.62527
2018-05-17 19:00:00,8901.392035
2018-05-17 20:00:00,4748.488
2018-05-17 21:00:00,9127.57369
2018-05-17 22:00:00,15712.094305
2018-05-17 23:00:00,17583.53611
2018-05-18 00:00:00,14977.38104
2018-05-18 01:00:00,7991.75986
2018-05-18 02:00:00,4225.68673
2018-05-18 03:00:00,3995.709615
2018-05-18 04:00:00,4108.629035
2018-05-18 05:00:00,1215.676155
2018-05-18 06:00:00,494.201
2018-05-18 07:00:00,477.997615
2018-05-18 08:00:00,2681.684655
2018-05-18 09:00:00,8430.156305
2018-05-18 10:00:00,10617.962305
2018-05-18 11:00:00,12796.062305
2018-05-18 12:00:00,12395.04569
2018-05-18 13:00:00,12681.24642
2018-05-18 14:00:00,13730.965845
2018-05-18 15:00:00,12452.820885
2018-05-18 16:00:00,7658.37923
2018-05-18 17:00:00,10637.890885
2018-05-18 18:00:00,9223.21942
2018-05-18 19:00:00,6679.87942
2018-05-18 20:00:00,5181.980615
2018-05-18 21:00:00,10549.123535
2018-05-18 22:00:00,16751.193595
2018-05-18 23:00:00,15647.17761
2018-05-19 00:00:00,16958.076525
2018-05-19 01:00:00,9423.26192
2018-05-19 02:00:00,4619.170615
2018-05-19 03:00:00,4263.7975
2018-05-19 04:00:00,3608.66573
2018-05-19 05:00:00,1166.836
2018-05-19 06:00:00,123.97
2018-05-19 07:00:00,347.231
2018-05-19 08:00:00,1564.046
2018-05-19 09:00:00,4847.997615
2018-05-19 10:00:00,6683.99573
2018-05-19 11:00:00,7345.83177
2018-05-19 12:00:00,11889.0565
2018-05-19 13:00:00,13767.50123
2018-05-19 14:00:00,14161.15244
2018-05-19 15:00:00,12482.11196
2018-05-19 16:00:00,14306.275655
2018-05-19 17:00:00,11635.20642
2018-05-19 18:00:00,10270.48923
2018-05-19 19:00:00,6790.11727
2018-05-19 20:00:00,4550.722615
2018-05-19 21:00:00,12551.34104
2018-05-19 22:00:00,10721.277155
2018-05-19 23:00:00,14920.1581325
2018-05-20 00:00:00,16233.52604
2018-05-20 01:00:00,12733.53117
2018-05-20 02:00:00,7006.2485
2018-05-20 03:00:00,6182.16954
2018-05-20 04:00:00,3970.95
2018-05-20 05:00:00,2139.620885
2018-05-20 06:00:00,317.86
2018-05-20 07:00:00,294.6185
2018-05-20 08:00:00,1242.367885
2018-05-20 09:00:00,2129.385885
2018-05-20 10:00:00,5587.804115
2018-05-20 11:00:00,9314.136695
2018-05-20 12:00:00,13550.375825
2018-05-20 13:00:00,14040.97767
2018-05-20 14:00:00,14890.026235
2018-05-20 15:00:00,14512.91996
2018-05-20 16:00:00,11923.740615
2018-05-20 17:00:00,14431.266855
2018-05-20 18:00:00,12436.92892
2018-05-20 19:00:00,8729.20449
2018-05-20 20:00:00,4842.109155
2018-05-20 21:00:00,10497.48842
2018-05-20 22:00:00,12654.56504
2018-05-20 23:00:00,14794.474
2018-05-21 00:00:00,15936.86836
2018-05-21 01:00:00,11159.47304
2018-05-21 02:00:00,6189.299655
2018-05-21 03:00:00,5030.732385
2018-05-21 04:00:00,3523.17427
2018-05-21 05:00:00,779.81477
2018-05-21 06:00:00,132.5375
2018-05-21 07:00:00,769.867385
2018-05-21 08:00:00,3282.03077
2018-05-21 09:00:00,10712.81327
2018-05-21 10:00:00,8700.359615
2018-05-21 11:00:00,10619.6175
2018-05-21 12:00:00,13842.30413
2018-05-21 13:00:00,12679.600609
2018-05-21 14:00:00,12607.0475
2018-05-21 15:00:00,12228.06546
2018-05-21 16:00:00,11377.639655
2018-05-21 17:00:00,9149.81377
2018-05-21 18:00:00,10925.470902
2018-05-21 19:00:00,9427.217184
2018-05-21 20:00:00,6594.156695
2018-05-21 21:00:00,13905.04054
2018-05-21 22:00:00,20276.397385
2018-05-21 23:00:00,23099.422905
2018-05-22 00:00:00,18411.200586
2018-05-22 01:00:00,10401.507626
2018-05-22 02:00:00,4631.049816
2018-05-22 03:00:00,3748.908345
2018-05-22 04:00:00,5592.979115
2018-05-22 05:00:00,3690.706615
2018-05-22 06:00:00,800.5035
2018-05-22 07:00:00,1542.1155
2018-05-22 08:00:00,3476.2545
2018-05-22 09:00:00,8763.24058
2018-05-22 10:00:00,12195.502865
2018-05-22 11:00:00,13449.870885
2018-05-22 12:00:00,15095.383046
2018-05-22 13:00:00,16059.277396
2018-05-22 14:00:00,16041.7748905
2018-05-22 15:00:00,13929.294615
2018-05-22 16:00:00,15192.051954
2018-05-22 17:00:00,12273.697
2018-05-22 18:00:00,10087.79977
2018-05-22 19:00:00,9705.04527
2018-05-22 20:00:00,6011.682316
2018-05-22 21:00:00,12829.231502
2018-05-22 22:00:00,19282.0762315
2018-05-22 23:00:00,21342.1140805
2018-05-23 00:00:00,21518.65004
2018-05-23 01:00:00,12855.13654
2018-05-23 02:00:00,6770.878
2018-05-23 03:00:00,6980.28012
2018-05-23 04:00:00,5095.293385
2018-05-23 05:00:00,1577.179
2018-05-23 06:00:00,1270.96275
2018-05-23 07:00:00,1288.207
2018-05-23 08:00:00,4275.768655
2018-05-23 09:00:00,9532.5673155
2018-05-23 10:00:00,13932.9729935
2018-05-23 11:00:00,11163.924
2018-05-23 12:00:00,14885.231425
2018-05-23 13:00:00,15339.194362
2018-05-23 14:00:00,16579.321334
2018-05-23 15:00:00,13072.118655
2018-05-23 16:00:00,13970.878822
2018-05-23 17:00:00,11413.967856
2018-05-23 18:00:00,13542.204454
2018-05-23 19:00:00,10567.61427
2018-05-23 20:00:00,5798.63143
2018-05-23 21:00:00,11522.562747
2018-05-23 22:00:00,19025.508575
2018-05-23 23:00:00,23450.833695
2018-05-24 00:00:00,19570.032632
2018-05-24 01:00:00,14095.1519505
2018-05-24 02:00:00,7014.1835
2018-05-24 03:00:00,6250.871
2018-05-24 04:00:00,4819.201385
2018-05-24 05:00:00,1919.932935
2018-05-24 06:00:00,1761.995385
2018-05-24 07:00:00,1640.16427
2018-05-24 08:00:00,4727.040385
2018-05-24 09:00:00,7211.062695
2018-05-24 10:00:00,13628.1779825
2018-05-24 11:00:00,11397.754052
2018-05-24 12:00:00,12277.41702
2018-05-24 13:00:00,15596.771615
2018-05-24 14:00:00,17293.892441
2018-05-24 15:00:00,12529.571885
2018-05-24 16:00:00,13509.326345
2018-05-24 17:00:00,12995.0276805
2018-05-24 18:00:00,10631.48504
2018-05-24 19:00:00,10415.959561
2018-05-24 20:00:00,6474.155345
2018-05-24 21:00:00,13999.167695
2018-05-24 22:00:00,18814.44436
2018-05-24 23:00:00,22881.004325
2018-05-25 00:00:00,21530.882245
2018-05-25 01:00:00,11840.8256955
2018-05-25 02:00:00,5667.711635
2018-05-25 03:00:00,5392.879667
2018-05-25 04:00:00,3617.80823
2018-05-25 05:00:00,1334.65573
2018-05-25 06:00:00,1054.377615
2018-05-25 07:00:00,1072.20227
2018-05-25 08:00:00,2065.100885
2018-05-25 09:00:00,6791.45173
2018-05-25 10:00:00,9973.282954
2018-05-25 11:00:00,15538.547023
2018-05-25 12:00:00,11353.2489255
2018-05-25 13:00:00,11576.8893795
2018-05-25 14:00:00,13437.28425
2018-05-25 15:00:00,11630.732575
2018-05-25 16:00:00,9508.487845
2018-05-25 17:00:00,8268.2631
2018-05-25 18:00:00,13185.647575
2018-05-25 19:00:00,11093.314115
2018-05-25 20:00:00,4375.496977
2018-05-25 21:00:00,11244.35546
2018-05-25 22:00:00,16525.349994
2018-05-25 23:00:00,21584.56804
2018-05-26 00:00:00,14985.822155
2018-05-26 01:00:00,13382.390725
2018-05-26 02:00:00,7428.069075
2018-05-26 03:00:00,8196.64846
2018-05-26 04:00:00,4050.449776
2018-05-26 05:00:00,1784.512385
2018-05-26 06:00:00,439.116
2018-05-26 07:00:00,928.77427
2018-05-26 08:00:00,1798.485115
2018-05-26 09:00:00,4774.305845
2018-05-26 10:00:00,6877.29854
2018-05-26 11:00:00,12715.286075
2018-05-26 12:00:00,12149.888644
2018-05-26 13:00:00,14537.93315
2018-05-26 14:00:00,13741.361914
2018-05-26 15:00:00,13347.947351
2018-05-26 16:00:00,14425.398152
2018-05-26 17:00:00,13813.2250805
2018-05-26 18:00:00,14447.186374
2018-05-26 19:00:00,8634.683115
2018-05-26 20:00:00,7832.592615
2018-05-26 21:00:00,13820.607195
2018-05-26 22:00:00,18303.044535
2018-05-26 23:00:00,23443.3434
2018-05-27 00:00:00,19084.227851
2018-05-27 01:00:00,14786.43596
2018-05-27 02:00:00,9191.363776
2018-05-27 03:00:00,7628.83596
2018-05-27 04:00:00,6515.658845
2018-05-27 05:00:00,1904.250845
2018-05-27 06:00:00,1166.5716955
2018-05-27 07:00:00,1616.325
2018-05-27 08:00:00,3180.693115
2018-05-27 09:00:00,5347.626615
2018-05-27 10:00:00,10105.015776
2018-05-27 11:00:00,13416.682736
2018-05-27 12:00:00,15741.384575
2018-05-27 13:00:00,15768.232705
2018-05-27 14:00:00,14174.45173
2018-05-27 15:00:00,15166.17746
2018-05-27 16:00:00,15666.22069
2018-05-27 17:00:00,16536.046305
2018-05-27 18:00:00,15832.126682
2018-05-27 19:00:00,11704.00954
2018-05-27 20:00:00,6922.21846
2018-05-27 21:00:00,12655.16787
2018-05-27 22:00:00,20241.813274
2018-05-27 23:00:00,20660.044745
2018-05-28 00:00:00,20687.62002
2018-05-28 01:00:00,12899.102627
2018-05-28 02:00:00,8196.3605
2018-05-28 03:00:00,6191.117115
2018-05-28 04:00:00,5466.191615
2018-05-28 05:00:00,683.260885
2018-05-28 06:00:00,1641.257
2018-05-28 07:00:00,807.185
2018-05-28 08:00:00,3640.727615
2018-05-28 09:00:00,7242.25633
2018-05-28 10:00:00,11125.295615
2018-05-28 11:00:00,13127.3305
2018-05-28 12:00:00,11259.457306
2018-05-28 13:00:00,15929.375282
2018-05-28 14:00:00,11920.378406
2018-05-28 15:00:00,13097.0736205
2018-05-28 16:00:00,13998.041845
2018-05-28 17:00:00,12049.780615
2018-05-28 18:00:00,8188.6213335
2018-05-28 19:00:00,13438.186747
2018-05-28 20:00:00,5884.722845
2018-05-28 21:00:00,14389.462515
2018-05-28 22:00:00,20931.2772015
2018-05-28 23:00:00,20239.748035
2018-05-29 00:00:00,23647.34604
2018-05-29 01:00:00,15089.5755
2018-05-29 02:00:00,5670.155615
2018-05-29 03:00:00,6580.31173
2018-05-29 04:00:00,4316.605615
2018-05-29 05:00:00,1219.67827
2018-05-29 06:00:00,527.045
2018-05-29 07:00:00,1434.740115
2018-05-29 08:00:00,2695.577115
2018-05-29 09:00:00,6857.46127
2018-05-29 10:00:00,12371.136891
2018-05-29 11:00:00,14194.059115
2018-05-29 12:00:00,17375.46546
2018-05-29 13:00:00,14239.726075
2018-05-29 14:00:00,21342.0568105
2018-05-29 15:00:00,17699.1805355
2018-05-29 16:00:00,18083.934644
2018-05-29 17:00:00,11687.036805
2018-05-29 18:00:00,18605.9997415
2018-05-29 19:00:00,17632.179845
2018-05-29 20:00:00,8146.47419
2018-05-29 21:00:00,12797.935839
2018-05-29 22:00:00,18150.462305
2018-05-29 23:00:00,21742.280236
2018-05-30 00:00:00,19673.717575
2018-05-30 01:00:00,11296.335345
2018-05-30 02:00:00,9556.87973
2018-05-30 03:00:00,7266.913595
2018-05-30 04:00:00,5904.79
2018-05-30 05:00:00,2026.989885
2018-05-30 06:00:00,549.93
2018-05-30 07:00:00,1887.771
2018-05-30 08:00:00,5836.948395
2018-05-30 09:00:00,10604.989845
2018-05-30 10:00:00,12016.879345
2018-05-30 11:00:00,12507.79215
2018-05-30 12:00:00,17655.479995
2018-05-30 13:00:00,14822.3901005
2018-05-30 14:00:00,14774.338535
2018-05-30 15:00:00,15037.3318855
2018-05-30 16:00:00,14659.52196
2018-05-30 17:00:00,13607.479075
2018-05-30 18:00:00,16656.08434
2018-05-30 19:00:00,15492.2838225
2018-05-30 20:00:00,8134.0772475
2018-05-30 21:00:00,12830.761485
2018-05-30 22:00:00,18309.047765
2018-05-30 23:00:00,21890.103145
2018-05-31 00:00:00,21697.034015
2018-05-31 01:00:00,11408.42619
2018-05-31 02:00:00,9585.80269
2018-05-31 03:00:00,5776.3008105
2018-05-31 04:00:00,4004.185
2018-05-31 05:00:00,2369.414345
2018-05-31 06:00:00,860.590885
2018-05-31 07:00:00,945.990115
2018-05-31 08:00:00,5094.120615
2018-05-31 09:00:00,9162.77519
2018-05-31 10:00:00,9687.991
2018-05-31 11:00:00,15420.764575
2018-05-31 12:00:00,14526.673615
2018-05-31 13:00:00,18802.0715675
2018-05-31 14:00:00,17407.360135
2018-05-31 15:00:00,16952.691006
2018-05-31 16:00:00,17002.08369
2018-05-31 17:00:00,11666.343291
2018-05-31 18:00:00,19805.9097875
2018-05-31 19:00:00,14812.31142
2018-05-31 20:00:00,6458.14654
2018-05-31 21:00:00,11933.8206755
2018-05-31 22:00:00,19917.72262
2018-05-31 23:00:00,23118.5848605
2018-06-01 00:00:00,17629.43192
2018-06-01 01:00:00,13061.889865
2018-06-01 02:00:00,6824.329885
2018-06-01 03:00:00,8706.397345
2018-06-01 04:00:00,6223.409851
2018-06-01 05:00:00,974.349115
2018-06-01 06:00:00,1016.255
2018-06-01 07:00:00,1522.46246
2018-06-01 08:00:00,4275.38628
2018-06-01 09:00:00,5956.528937
2018-06-01 10:00:00,9445.619185
2018-06-01 11:00:00,13775.3562705
2018-06-01 12:00:00,14533.792299
2018-06-01 13:00:00,15924.907394
2018-06-01 14:00:00,16921.132085
2018-06-01 15:00:00,14937.200546
2018-06-01 16:00:00,13878.820655
2018-06-01 17:00:00,14065.6856155
2018-06-01 18:00:00,19520.618443
2018-06-01 19:00:00,17124.305897
2018-06-01 20:00:00,5852.175315
2018-06-01 21:00:00,10660.397535
2018-06-01 22:00:00,18380.96382
2018-06-01 23:00:00,22833.837696
2018-06-02 00:00:00,22755.5445
2018-06-02 01:00:00,15356.628845
2018-06-02 02:00:00,7612.460121
2018-06-02 03:00:00,8469.54392
2018-06-02 04:00:00,5018.0133735
2018-06-02 05:00:00,2751.719885
2018-06-02 06:00:00,944.7825
2018-06-02 07:00:00,1440.61627
2018-06-02 08:00:00,2133.939885
2018-06-02 09:00:00,6245.2475
2018-06-02 10:00:00,8930.63573
2018-06-02 11:00:00,9567.333
2018-06-02 12:00:00,15597.519
2018-06-02 13:00:00,15972.8681095
2018-06-02 14:00:00,15159.65696
2018-06-02 15:00:00,17111.908115
2018-06-02 16:00:00,13306.02969
2018-06-02 17:00:00,17591.638619
2018-06-02 18:00:00,18002.131234
2018-06-02 19:00:00,15655.2269085
2018-06-02 20:00:00,5943.844345
2018-06-02 21:00:00,9946.764828
2018-06-02 22:00:00,18646.905276
2018-06-02 23:00:00,22720.6424255
2018-06-03 00:00:00,20799.257351
2018-06-03 01:00:00,18934.02688
2018-06-03 02:00:00,11586.48713
2018-06-03 03:00:00,7810.62773
2018-06-03 04:00:00,7423.94069
2018-06-03 05:00:00,3646.46623
2018-06-03 06:00:00,1745.849615
2018-06-03 07:00:00,1089.8435
2018-06-03 08:00:00,1863.77073
2018-06-03 09:00:00,4542.16719
2018-06-03 10:00:00,6754.606121
2018-06-03 11:00:00,14116.79257
2018-06-03 12:00:00,12719.564075
2018-06-03 13:00:00,17121.58088
2018-06-03 14:00:00,21546.72913
2018-06-03 15:00:00,21507.54288
2018-06-03 16:00:00,19728.82546
2018-06-03 17:00:00,22201.9123855
2018-06-03 18:00:00,19915.516713
2018-06-03 19:00:00,16886.612006
2018-06-03 20:00:00,5456.91146
2018-06-03 21:00:00,15156.713305
2018-06-03 22:00:00,20539.961285
2018-06-03 23:00:00,27887.179357
2018-06-04 00:00:00,23433.8723105
2018-06-04 01:00:00,14218.332395
2018-06-04 02:00:00,12441.381536
2018-06-04 03:00:00,10730.83538
2018-06-04 04:00:00,8354.381655
2018-06-04 05:00:00,1396.939615
2018-06-04 06:00:00,929.706
2018-06-04 07:00:00,1538.48127
2018-06-04 08:00:00,3537.607115
2018-06-04 09:00:00,7974.353345
2018-06-04 10:00:00,12299.1634625
2018-06-04 11:00:00,14932.89996
2018-06-04 12:00:00,15270.033845
2018-06-04 13:00:00,17743.06296
2018-06-04 14:00:00,17505.282405
2018-06-04 15:00:00,15030.3563305
2018-06-04 16:00:00,15339.3325805
2018-06-04 17:00:00,18372.21738
2018-06-04 18:00:00,22238.9030325
2018-06-04 19:00:00,18274.1450695
2018-06-04 20:00:00,7545.8177705
2018-06-04 21:00:00,15659.470742
2018-06-04 22:00:00,23800.8716955
2018-06-04 23:00:00,24996.355265
2018-06-05 00:00:00,25409.72311
2018-06-05 01:00:00,17045.12612
2018-06-05 02:00:00,7982.828546
2018-06-05 03:00:00,7347.557276
2018-06-05 04:00:00,8100.669552
2018-06-05 05:00:00,2457.837546
2018-06-05 06:00:00,1881.296615
2018-06-05 07:00:00,1611.09273
2018-06-05 08:00:00,4496.902615
2018-06-05 09:00:00,7512.2788255
2018-06-05 10:00:00,13837.96886
2018-06-05 11:00:00,15924.982075
2018-06-05 12:00:00,17467.4883105
2018-06-05 13:00:00,20510.283925
2018-06-05 14:00:00,17505.674762
2018-06-05 15:00:00,17282.7291495
2018-06-05 16:00:00,17387.947905
2018-06-05 17:00:00,21121.0261435
2018-06-05 18:00:00,20453.3773135
2018-06-05 19:00:00,18632.910535
2018-06-05 20:00:00,8983.880615
2018-06-05 21:00:00,16583.794236
2018-06-05 22:00:00,20776.10792
2018-06-05 23:00:00,25685.953754
2018-06-06 00:00:00,23232.714575
2018-06-06 01:00:00,18416.836345
2018-06-06 02:00:00,11459.844185
2018-06-06 03:00:00,8065.410805
2018-06-06 04:00:00,9326.02896
2018-06-06 05:00:00,2876.8975
2018-06-06 06:00:00,320.666115
2018-06-06 07:00:00,1279.145
2018-06-06 08:00:00,4749.695385
2018-06-06 09:00:00,8633.095885
2018-06-06 10:00:00,14181.20085
2018-06-06 11:00:00,18194.133486
2018-06-06 12:00:00,17963.94415
2018-06-06 13:00:00,20108.715977
2018-06-06 14:00:00,18651.144613
2018-06-06 15:00:00,17571.276006
2018-06-06 16:00:00,17323.301138
2018-06-06 17:00:00,24196.4913605
2018-06-06 18:00:00,20628.54015
2018-06-06 19:00:00,18358.4401845
2018-06-06 20:00:00,9667.947121
2018-06-06 21:00:00,16099.770851
2018-06-06 22:00:00,22568.290989
2018-06-06 23:00:00,30412.431122
2018-06-07 00:00:00,26789.620461
2018-06-07 01:00:00,19108.446345
2018-06-07 02:00:00,10713.032506
2018-06-07 03:00:00,10823.6045805
2018-06-07 04:00:00,8865.4765805
2018-06-07 05:00:00,2597.217385
2018-06-07 06:00:00,2124.48677
2018-06-07 07:00:00,1146.986885
2018-06-07 08:00:00,4292.110845
2018-06-07 09:00:00,7991.959155
2018-06-07 10:00:00,13030.708305
2018-06-07 11:00:00,18440.71092
2018-06-07 12:00:00,20369.081635
2018-06-07 13:00:00,22413.335642
2018-06-07 14:00:00,25963.091426
2018-06-07 15:00:00,21746.364852
2018-06-07 16:00:00,19759.014087
2018-06-07 17:00:00,22741.849472
2018-06-07 18:00:00,23503.570947
2018-06-07 19:00:00,22440.14803
2018-06-07 20:00:00,9898.073
2018-06-07 21:00:00,17175.687782
2018-06-07 22:00:00,27182.3062
2018-06-07 23:00:00,24306.654035
2018-06-08 00:00:00,31354.626536
2018-06-08 01:00:00,19653.37396
2018-06-08 02:00:00,10943.993515
2018-06-08 03:00:00,9460.314161
2018-06-08 04:00:00,9720.547661
2018-06-08 05:00:00,2532.001115
2018-06-08 06:00:00,1652.251
2018-06-08 07:00:00,1653.378
2018-06-08 08:00:00,6041.52523
2018-06-08 09:00:00,7816.74527
2018-06-08 10:00:00,12584.082345
2018-06-08 11:00:00,15804.05946
2018-06-08 12:00:00,22568.198161
2018-06-08 13:00:00,17543.226931
2018-06-08 14:00:00,22325.68784
2018-06-08 15:00:00,21284.0504425
2018-06-08 16:00:00,18332.814792
2018-06-08 17:00:00,24098.02253
2018-06-08 18:00:00,21183.8753685
2018-06-08 19:00:00,15971.23588
2018-06-08 20:00:00,7368.95919
2018-06-08 21:00:00,14286.20873
2018-06-08 22:00:00,20832.262719
2018-06-08 23:00:00,24919.248432
2018-06-09 00:00:00,28704.634455
2018-06-09 01:00:00,22597.3000955
2018-06-09 02:00:00,14995.80519
2018-06-09 03:00:00,11177.471966
2018-06-09 04:00:00,10229.04346
2018-06-09 05:00:00,1477.243885
2018-06-09 06:00:00,1490.515
2018-06-09 07:00:00,2588.684845
2018-06-09 08:00:00,2020.653615
2018-06-09 09:00:00,5358.603365
2018-06-09 10:00:00,7636.506345
2018-06-09 11:00:00,13385.13428
2018-06-09 12:00:00,18424.909345
2018-06-09 13:00:00,22475.894515
2018-06-09 14:00:00,22413.7517005
2018-06-09 15:00:00,22031.09832
2018-06-09 16:00:00,18634.099589
2018-06-09 17:00:00,22834.1021155
2018-06-09 18:00:00,21646.99832
2018-06-09 19:00:00,20732.6844605
2018-06-09 20:00:00,7311.838
2018-06-09 21:00:00,13742.443972
2018-06-09 22:00:00,20410.373328
2018-06-09 23:00:00,25841.2579305
2018-06-10 00:00:00,29935.007679
2018-06-10 01:00:00,22977.943092
2018-06-10 02:00:00,16219.267374
2018-06-10 03:00:00,12866.4305175
2018-06-10 04:00:00,8640.587905
2018-06-10 05:00:00,3758.407
2018-06-10 06:00:00,1701.09173
2018-06-10 07:00:00,535.600885
2018-06-10 08:00:00,3169.58377
2018-06-10 09:00:00,5928.9973505
2018-06-10 10:00:00,7302.55773
2018-06-10 11:00:00,12630.610655
2018-06-10 12:00:00,14853.619765
2018-06-10 13:00:00,17340.563765
2018-06-10 14:00:00,21018.240466
2018-06-10 15:00:00,18496.401855
2018-06-10 16:00:00,18707.475615
2018-06-10 17:00:00,19456.587685
2018-06-10 18:00:00,20106.33711
2018-06-10 19:00:00,18684.396403
2018-06-10 20:00:00,6899.034805
2018-06-10 21:00:00,11339.94392
2018-06-10 22:00:00,14649.429905
2018-06-10 23:00:00,20246.18792
2018-06-11 00:00:00,26195.9086155
2018-06-11 01:00:00,24770.339785
2018-06-11 02:00:00,12717.885305
2018-06-11 03:00:00,13649.006426
2018-06-11 04:00:00,8694.684595
2018-06-11 05:00:00,2764.209
2018-06-11 06:00:00,1032.4125
2018-06-11 07:00:00,1598.281845
2018-06-11 08:00:00,2890.202586
2018-06-11 09:00:00,9134.686325
2018-06-11 10:00:00,14447.31292
2018-06-11 11:00:00,17493.225161
2018-06-11 12:00:00,19312.859765
2018-06-11 13:00:00,19879.821104
2018-06-11 14:00:00,18124.749225
2018-06-11 15:00:00,19058.346825
2018-06-11 16:00:00,18549.1564375
2018-06-11 17:00:00,17856.908567
2018-06-11 18:00:00,15340.851972
2018-06-11 19:00:00,15894.381541
2018-06-11 20:00:00,6890.1901895
2018-06-11 21:00:00,13225.966575
2018-06-11 22:00:00,18945.673643
2018-06-11 23:00:00,19645.47461
2018-06-12 00:00:00,24247.222495
2018-06-12 01:00:00,15084.378696
2018-06-12 02:00:00,9722.514575
2018-06-12 03:00:00,7690.418575
2018-06-12 04:00:00,6576.757885
2018-06-12 05:00:00,1297.40723
2018-06-12 06:00:00,1215.20523
2018-06-12 07:00:00,2388.72135
2018-06-12 08:00:00,4458.78
2018-06-12 09:00:00,7109.86373
2018-06-12 10:00:00,10433.961155
2018-06-12 11:00:00,14484.112759
2018-06-12 12:00:00,12894.720345
2018-06-12 13:00:00,14638.623585
2018-06-12 14:00:00,17174.284759
2018-06-12 15:00:00,12440.976345
2018-06-12 16:00:00,13394.75288
2018-06-12 17:00:00,13295.048547
2018-06-12 18:00:00,16120.585805
2018-06-12 19:00:00,17792.835397
2018-06-12 20:00:00,9894.2330005
2018-06-12 21:00:00,15606.9145
2018-06-12 22:00:00,15789.26241
2018-06-12 23:00:00,23366.941839
2018-06-13 00:00:00,22441.6643855
